playerid,lahmanID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,namefirst,namelast,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,BBrefMiLBid,DraftValue,Fastball,Changeup,Curve,Slider,Sinker,Splitter,Forkball,Cutter,Knuckleball,KnuckleCurve,CircleChange,Screwball,pexp,cexp,1bexp,2bexp,ssexp,3bexp,lfexp,cfexp,rfexp,infrange,inferror,infarm,infdp,cability,carm,ofrange,oferror,ofarm,Ethnicity,Arm Slot,Arm Slot.1,Name_ko,High,position
65122,65122,,,,,,South Korea,,,,,,,,,Seung-Hun,Kim,,,,,,,,,,,,,,,2065122,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
69394,69394,,,,,,South Korea,,,,,,,,,Jun-Yeon,Kim,,,,,,,,,,,,,,,2069394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53297,53297,,,,,,South Korea,,,,,,,,,Chung-Hui,Han,,,,,,,,,,,,,,,2053297,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
63014,63014,,,,,,South Korea,,,,,,,,,Mu-Yeol,Oh,,,,,,,,,,,,,,,2063014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61498,61498,,,,,,South Korea,,,,,,,,,Tae-Uk,Kim,,,,,,,,,,,,,,,2061498,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53627,53627,,,,,,South Korea,,,,,,,,,Ju-Seop,Kim,,,,,,,,,,,,,,,2053627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50012,50012,,,,,,South Korea,,,,,,,,,Seung-Ju,Lee,,,,,,,,,,,,,,,2050012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50508,50508,,,,,,South Korea,,,,,,,,,Chan-U,Lee,,,,,,,,,,,,,,,2050508,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
54013,54013,,,,,,South Korea,,,,,,,,,Ji-Min,Kim,,,,,,,,,,,,,,,2054013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53202,53202,,,,,,South Korea,,,,,,,,,Gi-Seok,Lee,,,,,,,,,,,,,,,2053202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
60363,60363,,,,,,South Korea,,,,,,,,,Seong-Hak,Lim,,,,,,,,,,,,,,,2060363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
68416,68416,,,,,,South Korea,,,,,,,,,Seon-U,Kim,,,,,,,,,,,,,,,2068416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
52583,52583,,,,,,South Korea,,,,,,,,,Seong-U,Min,,,,,,,,,,,,,,,2052583,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61494,61494,,,,,,South Korea,,,,,,,,,Won-Tae,Cho,,,,,,,,,,,,,,,2061494,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
54215,54215,,,,,,South Korea,,,,,,,,,Mu-Bin,Kim,,,,,,,,,,,,,,,2054215,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
74536,74536,,,,,,South Korea,,,,,,,,,Tae-U,Kim,,,,,,,,,,,,,,,2074536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65124,65124,,,,,,South Korea,,,,,,,,,Byeong-Chae,Noh,,,,,,,,,,,,,,,2065124,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61293,61293,,,,,,South Korea,,,,,,,,,Jin-U,Baek,,,,,,,,,,,,,,,2061293,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
54811,54811,,,,,,South Korea,,,,,,,,,Ji-Hyeon,Kim,,,,,,,,,,,,,,,2054811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
76453,76453,,,,,,South Korea,,,,,,,,,Jun-Hwan,Jang,,,,,,,,,,,,,,,2076453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
96461,96461,,,,,,South Korea,,,,,,,,,Yeong-Cheol,Kwon,,,,,,,,,,,,,,,2096461,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62364,62364,,,,,,South Korea,,,,,,,,,Jin-Uk,Lee,,,,,,,,,,,,,,,2062364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
54508,54508,,,,,,South Korea,,,,,,,,,Gyeong-Pyo,Ko,,,,,,,,,,,,,,,2054508,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
72244,72244,,,,,,South Korea,,,,,,,,,In-Seong,Choi,,,,,,,,,,,,,,,2072244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53800,53800,,,,,,South Korea,,,,,,,,,Se-Jik,Park,,,,,,,,,,,,,,,2053800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
70324,70324,,,,,,South Korea,,,,,,,,,In-Bo,Yoo,,,,,,,,,,,,,,,2070324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64557,64557,,,,,,South Korea,,,,,,,,,Won-Jae,Shin,,,,,,,,,,,,,,,2064557,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
63412,63412,,,,,,South Korea,,,,,,,,,Seung-In,Jung,,,,,,,,,,,,,,,2063412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50415,50415,,,,,,South Korea,,,,,,,,,Gyeong-Min,Kim,,,,,,,,,,,,,,,2050415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
79289,79289,,,,,,South Korea,,,,,,,,,Hyeon-Min,Lee,,,,,,,,,,,,,,,2079289,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62345,62345,,,,,,South Korea,,,,,,,,,Yu-Won,Shin,,,,,,,,,,,,,,,2062345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
68306,68306,,,,,,South Korea,,,,,,,,,Jae-Yeong,Lee,,,,,,,,,,,,,,,2068306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
67903,67903,,,,,,South Korea,,,,,,,,,Mu-Seong,Cho,,,,,,,,,,,,,,,2067903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61291,61291,,,,,,South Korea,,,,,,,,,In-Gwon,Hwang,,,,,,,,,,,,,,,2061291,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64903,64903,,,,,,South Korea,,,,,,,,,Tae-Gang,Kim,,,,,,,,,,,,,,,2064903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65125,65125,,,,,,South Korea,,,,,,,,,Ji-Ung,Park,,,,,,,,,,,,,,,2065125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61563,61563,,,,,,South Korea,,,,,,,,,Him-Chan,Bang,,,,,,,,,,,,,,,2061563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
79662,79662,,,,,,South Korea,,,,,,,,,Seung-Ryong,Yoo,,,,,,,,,,,,,,,2079662,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
51304,51304,,,,,,South Korea,,,,,,,,,Hyeon-U,Kim,,,,,,,,,,,,,,,2051304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
69208,69208,,,,,,South Korea,,,,,,,,,Hyeon-Uk,Jung,,,,,,,,,,,,,,,2069208,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
75832,75832,,,,,,South Korea,,,,,,,,,Dong-Gyu,Kim,,,,,,,,,,,,,,,2075832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61390,61390,,,,,,South Korea,,,,,,,,,Yong-Seong,Cho,,,,,,,,,,,,,,,2061390,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50632,50632,,,,,,South Korea,,,,,,,,,Hyeon-Jong,Baek,,,,,,,,,,,,,,,2050632,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62047,62047,,,,,,South Korea,,,,,,,,,Un-Yeong,Jang,,,,,,,,,,,,,,,2062047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
69601,69601,,,,,,South Korea,,,,,,,,,Gyeong-Nam,Min,,,,,,,,,,,,,,,2069601,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
76522,76522,,,,,,South Korea,,,,,,,,,Jun-Ho,Seo,,,,,,,,,,,,,,,2076522,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
63134,63134,,,,,,South Korea,,,,,,,,,Jae-Yun,Shim,,,,,,,,,,,,,,,2063134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
69512,69512,,,,,,South Korea,,,,,,,,,Hyeon-Su,Cho,,,,,,,,,,,,,,,2069512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64198,64198,,,,,,South Korea,,,,,,,,,Jae-Hyeok,Jin,,,,,,,,,,,,,,,2064198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
54410,54410,,,,,,South Korea,,,,,,,,,Jae-Ho,Lee,,,,,,,,,,,,,,,2054410,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64055,64055,,,,,,South Korea,,,,,,,,,Hyeong-Jin,Yang,,,,,,,,,,,,,,,2064055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50394,50394,,,,,,South Korea,,,,,,,,,Jae-Won,Jung,,,,,,,,,,,,,,,2050394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
78864,78864,,,,,,South Korea,,,,,,,,,Bin-Su,Jeon,,,,,,,,,,,,,,,2078864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
68706,68706,,,,,,South Korea,,,,,,,,,Seong-Won,Lee,,,,,,,,,,,,,,,2068706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
60949,60949,,,,,,South Korea,,,,,,,,,Chang-Ho,Lee,,,,,,,,,,,,,,,2060949,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65904,65904,,,,,,South Korea,,,,,,,,,Min-Uk,Kim,,,,,,,,,,,,,,,2065904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
67401,67401,,,,,,South Korea,,,,,,,,,Tae-Su,Kim,,,,,,,,,,,,,,,2067401,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61202,61202,,,,,,South Korea,,,,,,,,,Pil-Seon,Hwang,,,,,,,,,,,,,,,2061202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
77423,77423,,,,,,South Korea,,,,,,,,,Sang-Jun,Kim,,,,,,,,,,,,,,,2077423,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
76446,76446,,,,,,South Korea,,,,,,,,,Se-Ung,Park,,,,,,,,,,,,,,,2076446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
54105,54105,,,,,,South Korea,,,,,,,,,Seung-Yun,Oh,,,,,,,,,,,,,,,2054105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
78007,78007,,,,,,South Korea,,,,,,,,,Do-Yun,Lee,,,,,,,,,,,,,,,2078007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
60495,60495,,,,,,South Korea,,,,,,,,,Hyo-Ui,Hong,,,,,,,,,,,,,,,2060495,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,1.0,,,,4
64496,64496,,,,,,South Korea,,,,,,,,,Yu-Sang,Hong,,,,,,,,,,,,,,,2064496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64400,64400,,,,,,South Korea,,,,,,,,,Je-Yun,Park,,,,,,,,,,,,,,,2064400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64645,64645,,,,,,South Korea,,,,,,,,,Yeong-Gwang,Kim,,,,,,,,,,,,,,,2064645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62055,62055,,,,,,South Korea,,,,,,,,,Sang-Il,Han,,,,,,,,,,,,,,,2062055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50713,50713,,,,,,South Korea,,,,,,,,,Jae-Gyeong,Park,,,,,,,,,,,,,,,2050713,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
72442,72442,,,,,,South Korea,,,,,,,,,Hyeon-Su,Kim,,,,,,,,,,,,,,,2072442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64059,64059,,,,,,South Korea,,,,,,,,,Sang-Min,Ahn,,,,,,,,,,,,,,,2064059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
69055,69055,,,,,,South Korea,,,,,,,,,Seong-Min,Ko,,,,,,,,,,,,,,,2069055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
60690,60690,,,,,,South Korea,,,,,,,,,Seon-Ung,Byun,,,,,,,,,,,,,,,2060690,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
60197,60197,,,,,,South Korea,,,,,,,,,Jae-Ho,Yoo,,,,,,,,,,,,,,,2060197,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64697,64697,,,,,,South Korea,,,,,,,,,Jin-Du,Park,,,,,,,,,,,,,,,2064697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61394,61394,,,,,,South Korea,,,,,,,,,Yeong-Jae,Shin,,,,,,,,,,,,,,,2061394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
69809,69809,,,,,,South Korea,,,,,,,,,Jun-Yeong,Park,,,,,,,,,,,,,,,2069809,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62887,62887,,,,,,South Korea,,,,,,,,,Yang-U,Lee,,,,,,,,,,,,,,,2062887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
52302,52302,,,,,,South Korea,,,,,,,,,Jeong-Hun,Park,,,,,,,,,,,,,,,2052302,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
54616,54616,,,,,,South Korea,,,,,,,,,Si-On,Park,,,,,,,,,,,,,,,2054616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61812,61812,,,,,,South Korea,,,,,,,,,Dae-Yu,Kim,,,,,,,,,,,,,,,2061812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62758,62758,,,,,,South Korea,,,,,,,,,Jae-Hun,Jang,,,,,,,,,,,,,,,2062758,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53308,53308,,,,,,South Korea,,,,,,,,,Gyeom,Ahn,,,,,,,,,,,,,,,2053308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
72642,72642,,,,,,South Korea,,,,,,,,,Sang-Jung,Park,,,,,,,,,,,,,,,2072642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62037,62037,,,,,,South Korea,,,,,,,,,Seong-Ju,Lee,,,,,,,,,,,,,,,2062037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
99399,99399,,,,,,South Korea,,,,,,,,,Ik-Su,Kim,,,,,,,,,,,,,,,2099399,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50817,50817,,,,,,South Korea,,,,,,,,,Gyo-Ram,Kim,,,,,,,,,,,,,,,2050817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
68068,68068,,,,,,South Korea,,,,,,,,,Si-Yun,Park,,,,,,,,,,,,,,,2068068,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
63368,63368,,,,,,South Korea,,,,,,,,,Gyeong-O,Kim,,,,,,,,,,,,,,,2063368,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
79189,79189,,,,,,South Korea,,,,,,,,,Jeong-Hun,Park,,,,,,,,,,,,,,,2079189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64244,64244,,,,,,South Korea,,,,,,,,,Hyeong-Rok,Choi,,,,,,,,,,,,,,,2064244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65303,65303,,,,,,South Korea,,,,,,,,,Seung-Hwan,Moon,,,,,,,,,,,,,,,2065303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64987,64987,,,,,,South Korea,,,,,,,,,Ji-Un,Hong,,,,,,,,,,,,,,,2064987,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
69805,69805,,,,,,South Korea,,,,,,,,,Jin-U,Jeon,,,,,,,,,,,,,,,2069805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
67209,67209,,,,,,South Korea,,,,,,,,,Jun,Ahn,,,,,,,,,,,,,,,2067209,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
63605,63605,,,,,,South Korea,,,,,,,,,Gi-Hun,Ryu,,,,,,,,,,,,,,,2063605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
60454,60454,,,,,,South Korea,,,,,,,,,Min-U,Jung,,,,,,,,,,,,,,,2060454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
63667,63667,,,,,,South Korea,,,,,,,,,Da-Saem,Lee,,,,,,,,,,,,,,,2063667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
51409,51409,,,,,,South Korea,,,,,,,,,Se-Min,Kim,,,,,,,,,,,,,,,2051409,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64394,64394,,,,,,South Korea,,,,,,,,,Gwang-Yeong,Kim,,,,,,,,,,,,,,,2064394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
70554,70554,,,,,,South Korea,,,,,,,,,Seong-Taek,Lim,,,,,,,,,,,,,,,2070554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
67563,67563,,,,,,South Korea,,,,,,,,,Ji-Hun,Hong,,,,,,,,,,,,,,,2067563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
72767,72767,,,,,,South Korea,,,,,,,,,Min-Gyu,Kim,,,,,,,,,,,,,,,2072767,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
